,employer,title,salary,submitDate,startDate,caseStatus,city,state
4131,ADS ALLIANCE DATA SYSTEMS INC,DATA SCIENTIST,75000,2018-03-05,2018-08-30,CERTIFIED,CHICAGO,IL
4132,ADAMS LAND & CATTLE LLC,DATA SCIENTIST,75000,2018-03-09,2018-09-05,CERTIFIED,BROKEN BOW,NE
4133,RANG TECHNOLOGIES INC,DATA SCIENTIST,75000,2018-03-23,2018-09-02,CERTIFIED,BELLEVUE,WA
4134,KAIZEN ANALYTIX LLC,DATA SCIENTIST,75000,2018-03-14,2018-09-13,CERTIFIED,JOHNS CREEK,GA
4135,KAIZEN ANALYTIX LLC,DATA SCIENTIST,75000,2018-03-14,2018-09-13,CERTIFIED,JOHNS CREEK,GA
4136,US DIRECT,DATA SCIENTIST,75000,2018-08-31,2018-09-10,CERTIFIED,IRVINE,CA
4137,DENSO MANUFACTURING MICHIGAN INC,DATA SCIENTIST,75000,2018-03-27,2018-09-20,CERTIFIED,BATTLE CREEK,MI
4138,VANDA PHARMACEUTICALS INC,DATA SCIENTIST,75000,2018-02-06,2018-08-07,CERTIFIED,WASHINGTON,DC
4139,KAIZEN ANALYTIX LLC,DATA SCIENTIST,75000,2018-03-14,2018-09-13,CERTIFIED,JOHNS CREEK,GA
4140,INTERACTIVE DATA PRICING AND REFERENCE DATA LLC,DATA SCIENTIST,75000,2018-01-11,2018-01-12,CERTIFIED,NEW YORK,NY
4141,PROJECT APPLECART LLC,DATA SCIENTIST,75000,2018-03-19,2018-09-14,CERTIFIED,NEW YORK,NY
4142,CROWDSKOUT LLC,DATA SCIENTIST,75000,2018-03-19,2018-09-16,CERTIFIED,WASHINGTON,DC
4143,INTERACTIVE DATA PRICING & REFERENCE DATA LLC,DATA SCIENTIST,75000,2018-03-01,2018-08-30,CERTIFIED,NEW YORK,NY
4144,KAIZEN ANALYTIX LLC,DATA SCIENTIST,75000,2018-03-14,2018-09-13,CERTIFIED,JOHNS CREEK,GA
4145,PROJECT APPLECART LLC,DATA SCIENTIST,75000,2018-03-14,2018-09-10,WITHDRAWN,NEW YORK,NY
4146,CORECOMPETE INC,DATA SCIENTIST,75000,2018-03-14,2018-09-07,CERTIFIED,DURHAM,NC
4147,WATTERS DESIGNS INC,DATA SCIENTIST,75000,2018-03-01,2018-08-31,CERTIFIED,DALLAS,TX
4148,KAIZEN ANALYTIX LLC,DATA SCIENTIST,75000,2018-03-14,2018-09-13,CERTIFIED,JOHNS CREEK,GA
4149,APOLLOVERSITY INCIRPORATED,DATA SCIENTIST,75000,2018-07-23,2018-08-06,CERTIFIED,OAKLAND,CA
4150,KAIZEN ANALYTIX LLC,DATA SCIENTIST,75000,2018-03-14,2018-09-13,CERTIFIED,JOHNS CREEK,GA
4151,3J DECISION ANALYTICS LLC,DATA SCIENTIST,75000,2018-03-13,2018-09-12,CERTIFIED,NEEDHAM,MA
4152,3I INFOTECH INC,DATA SCIENTIST,75000,2018-01-25,2018-02-02,CERTIFIED,REDMOND,WA
4153,GENERAL ELECTRIC COMPANY,DATA SCIENTIST,75000,2018-02-15,2018-08-16,CERTIFIED,ATLANTA,GA
4154,GOGOTECH II LLC,DATA SCIENTIST,75000,2018-03-12,2018-09-01,CERTIFIED,NEW YORK,NY
4155,ZORO TOOLS INC,DATA SCIENTIST,75000,2018-02-06,2018-08-01,CERTIFIED,BUFFALO  GROVE,IL
4156,QCUE INC,DATA SCIENTIST,75000,2018-02-06,2018-08-07,CERTIFIED,AUSTIN,TX
4157,VULCAN MANAGEMENT INC,DATA SCIENTIST,75000,2018-03-22,2018-09-19,CERTIFIED,BIRMINGHAM,AL
4158,RENAISSANCE LEARNING INC,DATA SCIENTIST,75000,2018-03-24,2018-09-20,CERTIFIED,MADISON,WI
4159,SSFP CORP,DATA SCIENTIST,75000,2018-03-12,2018-09-11,CERTIFIED,BELLEVUE,WA
4160,SERVICELINK MANAGEMENT COMPANY LLC,DATA SCIENTIST,75200,2018-02-01,2018-07-26,CERTIFIED,MOON TOWNSHIP,PA
4161,8K MILES SOFTWARE SERVICES INC,DATA SCIENTIST,75213,2018-03-17,2018-09-16,CERTIFIED,PLEASANTON,CA
4162,TEKSKY LLC,DATA SCIENTIST,75317,2018-03-12,2018-09-08,CERTIFIED,BOCA RATON,FL
4163,R SMITH INTERNATIONAL LLC,DATA SCIENTIST,75317,2018-03-07,2018-08-29,CERTIFIED,BOCA RATON,FL
4164,XTALPI INC,DATA SCIENTIST,75650,2018-03-12,2018-09-11,CERTIFIED,CAMBRIDGE,MA
4165,IBM CORPORATION,DATA SCIENTIST,75650,2018-01-15,2018-07-17,WITHDRAWN,CAMBRIDGE,MA
4166,WAYFAIR LLC,DATA SCIENTIST,75733,2018-08-29,2018-10-08,CERTIFIED,BOSTON,MA
4167,GNOMMME LLC,DATA SCIENTIST,75733,2018-03-19,2018-09-16,CERTIFIED,BOSTON,MA
4168,WAYFAIR LLC,DATA SCIENTIST,75733,2018-07-09,2018-07-09,CERTIFIED,BOSTON,MA
4169,APPTOPIA INC,DATA SCIENTIST,75800,2018-03-08,2018-09-01,CERTIFIED,BOSTON,MA
4170,BACKCOUNTRYCOM LLC,DATA SCIENTIST,75982,2018-01-05,2018-01-15,CERTIFIED,PARK CITY,UT
4171,THEATRO LABS INC,DATA SCIENTIST,76000,2018-03-07,2018-09-05,CERTIFIED,RICHARDSON,TX
4172,CORTLAND PARTNERS,DATA SCIENTIST,76000,2018-03-21,2018-09-03,CERTIFIED,ATLANTA,GA
4173,FRAANK SYSTEMS,DATA SCIENTIST,76000,2018-03-22,2018-09-19,CERTIFIED,NEW YORK,NY
4174,MOGEAN INC,DATA SCIENTIST,76000,2018-03-20,2018-09-15,CERTIFIED,ATLANTA,GA
4175,GROUPON INC,DATA SCIENTIST,76100,2018-02-26,2018-08-28,CERTIFIED,CHICAGO,IL
4176,GROUPON INC,DATA SCIENTIST,76100,2018-03-02,2018-08-31,CERTIFIED,CHICAGO,IL
4177,LEVEL 3 COMMUNICATIONS LLC,DATA SCIENTIST,76492,2018-03-16,2018-09-12,CERTIFIED,BROOMFIELD,CO
4178,XSELL TECHNOLOGIES INC,DATA SCIENTIST,76500,2018-03-06,2018-09-02,CERTIFIED,CHICAGO,IL
4179,CBRE INC,DATA SCIENTIST,76586,2018-03-21,2018-09-13,CERTIFIED,DALLAS,TX
4180,VERTEX COMPUTER SYSTEMS INC,DATA SCIENTIST,76600,2018-03-19,2018-09-18,CERTIFIED,CINCINNATI,OH
4181,CENTRAL PACIFIC BANK,DATA SCIENTIST,76752,2018-12-20,2019-04-15,CERTIFIED,HONOLULU,HI
4182,DATA APPLICATION LAB,DATA SCIENTIST,76794,2018-03-02,2018-03-10,CERTIFIED,MONTEREY PARK,CA
4183,THE DOW CHEMICAL COMPANY,DATA SCIENTIST,76918,2018-03-16,2018-09-05,CERTIFIED,AUBURN,MI
4184,SEMETRIX INC,DATA SCIENTIST,77000,2018-03-22,2018-09-10,CERTIFIED,PLANO,TX
4185,SEMETRIX INC,DATA SCIENTIST,77000,2018-03-22,2018-09-10,CERTIFIED,PLANO,TX
4186,SEMETRIX INC,DATA SCIENTIST,77000,2018-03-20,2018-09-10,CERTIFIED,PLANO,TX
4187,GLAXOSMITHKLINE LLC,DATA SCIENTIST,77000,2018-01-05,2018-01-15,CERTIFIED,SAN FRANCISCO,CA
4188,GLAXOSMITHKLINE LLC,DATA SCIENTIST,77000,2018-03-06,2018-03-12,CERTIFIED,SAN FRANCISCO,CA
4189,QUICKEN LOANS INC,DATA SCIENTIST,77000,2018-03-13,2018-09-12,CERTIFIED,DETROIT,MI
4190,QUICKEN LOANS INC,DATA SCIENTIST,77000,2018-02-19,2018-08-21,WITHDRAWN,DETROIT,MI
4191,KEYPIXEL SOFTWARE SOLUTIONS LLC,DATA SCIENTIST,77000,2018-03-20,2018-08-15,CERTIFIED,KATY,TX
4192,ITLIZE GLOBAL LLC,DATA SCIENTIST,77043,2018-02-27,2018-08-15,CERTIFIED,PHILADELPHIA,PA
4193,ITLIZE GLOBAL LLC,DATA SCIENTIST,77050,2018-03-12,2018-08-15,CERTIFIED,PHILADELPHIA,PA
4194,SOOTHE INC,DATA SCIENTIST,77106,2018-03-12,2018-08-25,CERTIFIED,LOS ANGELES,CA
4195,NTELLIGIS LLC,DATA SCIENTIST,77500,2018-03-15,2018-09-08,CERTIFIED,NEW YORK,NY
4196,INTEL CORPORATION,DATA SCIENTIST,77626,2018-06-22,2018-06-27,CERTIFIED,HILLSBORO,OR
4197,CAPITAL ONE NATIONAL ASSOCIATION,DATA SCIENTIST,77700,2018-03-02,2018-07-28,CERTIFIED,PLANO,TX
4198,WAYFAIR LLC,DATA SCIENTIST,77854,2018-03-05,2018-08-08,CERTIFIED,BOSTON,MA
4199,WAYFAIR LLC,DATA SCIENTIST,77854,2018-03-06,2018-08-24,CERTIFIED,BOSTON,MA
4200,WAYFAIR LLC,DATA SCIENTIST,77854,2018-03-05,2018-08-31,CERTIFIED,BOSTON,MA
4201,WAYFAIR LLC,DATA SCIENTIST,77854,2018-05-01,2018-06-04,CERTIFIED,BOSTON,MA
4202,WAYFAIR LLC,DATA SCIENTIST,77854,2018-03-05,2018-08-09,CERTIFIED,BOSTON,MA
4203,WAYFAIR LLC,DATA SCIENTIST,77854,2018-03-14,2018-08-30,CERTIFIED,BOSTON,MA
4204,WAYFAIR LLC,DATA SCIENTIST,77854,2018-02-01,2018-07-31,CERTIFIED,BOSTON,MA
4205,WAYFAIR LLC,DATA SCIENTIST,77854,2018-03-05,2018-08-08,CERTIFIED,BOSTON,MA
4206,WAYFAIR LLC,DATA SCIENTIST,77854,2018-02-16,2018-08-04,CERTIFIED,BOSTON,MA
4207,PRESCRIBE WELLNESS LLC,DATA SCIENTIST,78000,2018-03-14,2018-09-01,DENIED,HINGHAM,MA
4208,MERCURY DATA SCIENCE LLC,DATA SCIENTIST,78000,2018-03-14,2018-09-13,CERTIFIED,HOUSTON,TX
4209,MERCURY DATA SCIENCE LLC,DATA SCIENTIST,78000,2018-03-30,2018-09-29,CERTIFIED,HOUSTON,TX
4210,IBLESOFT INCDUNS#791327054,DATA SCIENTIST,78000,2018-08-20,2018-09-03,CERTIFIED,PLANO,TX
4211,ENODO SCORE INC,DATA SCIENTIST,78000,2018-02-21,2018-08-21,CERTIFIED,CHICAGO,IL
4212,VODA INC,DATA SCIENTIST,78000,2018-03-20,2018-09-16,CERTIFIED,BOSTON,MA
4213,CLEAR LINK TECHNOLOGIES LLC,DATA SCIENTIST,78000,2018-03-19,2018-08-15,CERTIFIED,SALT LAKE CITY,UT
4214,PRESCRIBE WELLNESS LLC,DATA SCIENTIST,78000,2018-03-20,2018-09-01,CERTIFIED,HINGHAM,MA
4215,RECORDED FUTURE INC,DATA SCIENTIST,78000,2018-03-05,2018-09-04,CERTIFIED,SOMERVILLE,MA
4216,MERCURY DATA SCIENCE LLC,DATA SCIENTIST,78000,2018-03-21,2018-09-20,CERTIFIED,HOUSTON,TX
4217,ADP TECHNOLOGY SERVICES INC,DATA SCIENTIST,78083,2018-02-26,2018-08-23,CERTIFIED,ROSELAND,NJ
4218,BOOZ ALLEN HAMILTON INC,DATA SCIENTIST,78374,2018-03-09,2018-09-05,CERTIFIED,WASHINGTON,DC
4219,UNITED EDUCATORS MANAGEMENT COMPANY,DATA SCIENTIST,78374,2018-03-02,2018-09-01,CERTIFIED,BETHESDA,MD
4220,TECHNO-COMP INC,DATA SCIENTIST,78500,2018-03-08,2018-09-02,CERTIFIED,SOMERSET,NJ
4221,EGENCIA LLC,DATA SCIENTIST,78582,2018-02-21,2018-08-17,CERTIFIED,BELLEVUE,WA
4222,GRAB TECHNOLOGY CORP,DATA SCIENTIST,78666,2018-03-28,2018-04-23,CERTIFIED,SEATTLE,WA
4223,ZILLOW INC,DATA SCIENTIST,78666,2018-01-30,2018-08-01,CERTIFIED,SEATTLE,WA
4224,HERE NORTH AMERICA LLC,DATA SCIENTIST,78666,2018-03-13,2018-08-16,CERTIFIED,SEATTLE,WA
4225,CSAA INSURANCE SERVICES INC,DATA SCIENTIST,78700,2018-03-06,2018-09-01,CERTIFIED,WALNUT CREEK,CA
4226,FORD MOTOR COMPANY,DATA SCIENTIST,78720,2018-04-03,2018-05-07,CERTIFIED,DEARBORN,MI
4227,LOCUS ENERGY INC,DATA SCIENTIST,79206,2018-09-25,2018-10-03,CERTIFIED,SAN FRANCISCO,CA
4228,COX AUTOMOTIVE CORPORATE SERVICES LLC,DATA SCIENTIST,79206,2018-11-01,2019-01-01,CERTIFIED,REDWOOD CITY,CA
4229,LOGITECH INC,DATA SCIENTIST,79997,2018-01-30,2018-07-26,CERTIFIED,NEWARK,CA
4230,ACCIDENT FUND INSURANCE COMPANY OF AMERICA,DATA SCIENTIST,80000,2018-12-28,2019-01-14,CERTIFIED,LANSING,MI
4231,CONVERSION LOGIC INC,DATA SCIENTIST,80000,2018-10-11,2018-10-29,CERTIFIED,LOS ANGELES,CA
4232,TRINITY INDUSTRIES INC,DATA SCIENTIST,80000,2018-03-20,2018-09-12,CERTIFIED,DALLAS,TX
4233,AETNA RESOURCES LLC,DATA SCIENTIST,80000,2018-02-08,2018-08-09,CERTIFIED,HARTFORD,CT
4234,FUZZY LOGIX INC,DATA SCIENTIST,80000,2018-03-19,2018-09-08,CERTIFIED,CHARLOTTE,NC
4235,HEFNER ENERGY HOLDINGS LLC,DATA SCIENTIST,80000,2018-03-19,2018-09-18,CERTIFIED,OKLAHOMA CITY,CA
4236,LOADSMART,DATA SCIENTIST,80000,2018-03-01,2018-08-28,CERTIFIED,NEW YORK,NY
4237,FUZZY LOGIX INC,DATA SCIENTIST,80000,2018-03-20,2018-09-14,CERTIFIED,CHARLOTTE,NC
4238,KENSCI INC,DATA SCIENTIST,80000,2018-03-16,2018-09-01,CERTIFIED,SEATTLE,WA
4239,JVION INC,DATA SCIENTIST,80000,2018-03-21,2018-09-10,CERTIFIED,JOHNS CREEK,GA
4240,LOGIC LOOPS LLC,DATA SCIENTIST,80000,2018-03-16,2018-09-15,CERTIFIED,GREENWICH,CT
4241,SPARKCOGNITION INC,DATA SCIENTIST,80000,2018-01-31,2018-08-02,CERTIFIED,AUSTIN,TX
4242,FUZZY LOGIX INC,DATA SCIENTIST,80000,2018-03-19,2018-09-11,CERTIFIED,CHARLOTTE,NC
4243,SEVEN NETWORKS INC,DATA SCIENTIST,80000,2018-03-03,2018-08-25,CERTIFIED,MARSHALL,TX
4244,AETNA RESOURCES LLC,DATA SCIENTIST,80000,2018-02-08,2018-08-09,CERTIFIED,NEW YORK,NY
4245,CAMBIA HEALTH SOLUTIONS INC,DATA SCIENTIST,80000,2018-02-05,2018-08-03,CERTIFIED,PORTLAND,OR
4246,AETNA RESOURCES LLC,DATA SCIENTIST,80000,2018-02-08,2018-08-09,CERTIFIED,WELLESLEY,MA
4247,NERD KINGDOM INC,DATA SCIENTIST,80000,2018-03-11,2018-09-08,CERTIFIED,IRVING,TX
4248,SPARKCOGNITION INC,DATA SCIENTIST,80000,2018-03-21,2018-09-19,CERTIFIED,AUSTIN,TX
4249,APPLAB SYSTEMS INC,DATA SCIENTIST,80000,2018-03-11,2018-09-08,CERTIFIED,INDIANA POLIS,IN
4250,UNIVERSITY OF PITTSBURGH,DATA SCIENTIST,80000,2018-03-08,2018-08-16,CERTIFIED,PITTSBURGH,PA
4251,BRIDG INC,DATA SCIENTIST,80000,2018-03-22,2018-09-15,CERTIFIED,LOS ANGELES,CA
4252,CROWN EQUIPMENT CORPORATION,DATA SCIENTIST,80000,2018-02-16,2018-08-16,CERTIFIED,NEW BREMEN,OH
4253,CHICAGO MERCANTILE EXCHANGE INC,DATA SCIENTIST,80000,2018-03-05,2018-08-28,WITHDRAWN,CHICAGO,IL
4254,PUBLICIS INC,DATA SCIENTIST,80000,2018-01-31,2018-08-01,CERTIFIED,NEW YORK,NY
4255,QUADRATIC SYSTEMS INC,DATA SCIENTIST,80000,2018-03-21,2018-09-20,CERTIFIED,NORTHBROOK,IL
4256,INNOVIZANT LLC,DATA SCIENTIST,80000,2018-03-16,2018-09-15,CERTIFIED,MADISON,WI
4257,SMART HOME SENTRY INC,DATA SCIENTIST,80000,2018-03-19,2018-09-18,CERTIFIED,VALLEJO,CA
4258,MOBSTAZ CORPORATION,DATA SCIENTIST,80000,2018-03-05,2018-09-04,CERTIFIED,UNION CITY,CA
4259,AQUICORE INC,DATA SCIENTIST,80000,2018-03-20,2018-09-14,CERTIFIED,WASHINGTON,DC
4260,KOGENTIX INC,DATA SCIENTIST,80000,2018-03-14,2018-09-06,CERTIFIED,SCHAUMBURG,IL
4261,PYRAMID CONSULTING INC,DATA SCIENTIST,80000,2018-02-08,2018-08-01,CERTIFIED,ALPHARETTA,GA
4262,SUNCOAST CREDIT UNION,DATA SCIENTIST,80000,2018-03-13,2018-09-01,CERTIFIED,TAMPA,FL
4263,GEISINGER SYSTEM SERVICES,DATA SCIENTIST,80000,2018-01-25,2018-02-05,CERTIFIED,DANVILLE,PA
4264,SMART HOME SENTRY INC,DATA SCIENTIST,80000,2018-03-19,2018-09-18,CERTIFIED,VALLEJO,CA
4265,COYOTE LOGISTICS LLC,DATA SCIENTIST,80000,2018-01-23,2018-07-23,CERTIFIED,CHICAGO,IL
4266,FUZZY LOGIX INC,DATA SCIENTIST,80000,2018-03-19,2018-09-11,CERTIFIED,CHARLOTTE,NC
4267,KENSCI INC,DATA SCIENTIST,80000,2018-03-28,2018-09-01,CERTIFIED,SEATTLE,WA
4268,CHICAGO MERCANTILE EXCHANGE INC,DATA SCIENTIST,80000,2018-03-05,2018-08-28,CERTIFIED,CHICAGO,IL
4269,MCKESSON CORPORATION,DATA SCIENTIST,80234,2018-03-08,2018-09-04,CERTIFIED,GOLDEN VALLEY,MN
4270,MCKESSON CORPORATION,DATA SCIENTIST,80234,2018-03-13,2018-09-04,CERTIFIED,GOLDEN VALLEY,MN
4271,NORDSTROM INC,DATA SCIENTIST,80413,2018-12-11,2019-01-02,CERTIFIED,SEATTLE,WA
4272,INTEL CORPORATION,DATA SCIENTIST,80850,2018-12-03,2018-12-07,CERTIFIED,HILLSBORO,OR
4273,TRUECAR INC,DATA SCIENTIST,81000,2018-02-01,2018-02-12,CERTIFIED,SANTA MONICA,CA
4274,IBM CORPORATION,DATA SCIENTIST,81037,2018-03-23,2018-09-21,DENIED,YORKTOWN HIEGHTS,NY
4275,EPITEC INC,DATA SCIENTIST,81037,2018-03-06,2018-09-05,CERTIFIED,DEARBORN,MI
4276,IBM CORPORATION,DATA SCIENTIST,81037,2018-03-28,2018-09-21,CERTIFIED,YORKTOWN HIEGHTS,NY
4277,ARROSOFT SOLUTIONS LLC,DATA SCIENTIST,81037,2018-03-20,2018-09-19,CERTIFIED,ISELIN,NJ
4278,KOMODO HEALTH INC,DATA SCIENTIST,81037,2018-03-09,2018-09-08,CERTIFIED,NEW YORK,NY
4279,ZILLOW INC,DATA SCIENTIST,81037,2018-01-31,2018-08-02,CERTIFIED,NEW YORK,NY
4280,THE NIELSEN COMPANY (US) LLC,DATA SCIENTIST,81037,2018-03-23,2018-04-02,CERTIFIED,NEW YORK,NY
4281,KOMODO HEALTH INC,DATA SCIENTIST,81037,2018-03-20,2018-09-19,CERTIFIED,NEW YORK,NY
4282,THE NIELSEN COMPANY (US) LLC,DATA SCIENTIST,81037,2018-03-15,2018-09-11,CERTIFIED,NEW YORK,NY
4283,PLYMOUTH ROCK MANAGEMENT COMPANY OF NEW JERSEY,DATA SCIENTIST,81037,2018-03-12,2018-09-01,CERTIFIED,RED BANK,NJ
4284,1000MERCIS INC,DATA SCIENTIST,81037,2018-03-19,2018-09-15,CERTIFIED,NEW YORK,NY
4285,UBER TECHNOLOGIES INC,DATA SCIENTIST,81120,2018-01-02,2018-06-01,CERTIFIED,PITTSBURGH,PA
4286,DST TECHNOLOGIES INC,DATA SCIENTIST,81162,2018-03-09,2018-09-02,CERTIFIED,KANSAS CITY,MO
4287,HOTWIRE INC,DATA SCIENTIST,81266,2018-07-18,2018-07-30,CERTIFIED - WITHDRAWN,SEATTLE,WA
4288,HOTWIRE INC,DATA SCIENTIST,81266,2018-07-18,2018-07-30,CERTIFIED,SEATTLE,WA
4289,QUICKEN LOANS INC,DATA SCIENTIST,81500,2018-02-12,2018-08-14,WITHDRAWN,DETROIT,MI
4290,IBM CORPORATION,DATA SCIENTIST,81661,2018-02-23,2018-08-25,CERTIFIED,ANN ARBOR,MI
4291,SPARKCOGNITION INC,DATA SCIENTIST,81786,2018-03-12,2018-09-11,CERTIFIED,AUSTIN,TX
4292,IBM CORPORATION,DATA SCIENTIST,81900,2018-02-06,2018-08-08,CERTIFIED,PITTSBURGH,PA
4293,LOTAME SOLUTIONS INC,DATA SCIENTIST,81931,2018-03-06,2018-08-31,CERTIFIED,COLUMBIA,MD
4294,SPARKCOGNITION INC,DATA SCIENTIST,82000,2018-06-12,2018-06-25,CERTIFIED,AUSTIN,TX
4295,SPARKS & HONEY LLC,DATA SCIENTIST,82000,2018-03-13,2018-09-08,CERTIFIED,NEW YORK,NY
4296,SPARKS & HONEY LLC,DATA SCIENTIST,82000,2018-03-13,2018-09-08,CERTIFIED,NEW YORK,NY
4297,SIMULMEDIA INC,DATA SCIENTIST,82000,2018-02-13,2018-08-08,WITHDRAWN,NEW YORK,NY
4298,NGA GROUP INC,DATA SCIENTIST,82000,2018-08-29,2018-08-29,CERTIFIED,PHOENIX,AZ
4299,SPARKCOGNITION INC,DATA SCIENTIST,82000,2018-01-31,2018-08-02,CERTIFIED,AUSTIN,TX
4300,SIMULMEDIA INC,DATA SCIENTIST,82000,2018-02-13,2018-08-08,WITHDRAWN,NEW YORK,NY
4301,SIGMA-ALDRICH CORPORATION,DATA SCIENTIST,82000,2018-02-27,2018-08-19,CERTIFIED,ST. LOUIS,MO
4302,ORACLE AMERICA INC,DATA SCIENTIST,82181,2018-12-11,2019-06-01,CERTIFIED,BROOMFIELD,CO
4303,BRISKPOINT INC,DATA SCIENTIST,82200,2018-03-06,2018-09-05,CERTIFIED,NEW YORK,NY
4304,APL LOGISTICS AMERICAS LTD,DATA SCIENTIST,82285,2018-04-25,2018-08-17,CERTIFIED,SCOTTSDALE,AZ
4305,RENTRAK CORPORATION,DATA SCIENTIST,82334,2018-02-05,2018-08-05,CERTIFIED,SEATTLE,WA
4306,SEEGRID CORPORATION,DATA SCIENTIST,82500,2018-03-11,2018-09-10,CERTIFIED,PITTSBURGH,PA
4307,PNR SOFTWARE SOLUTIONS CORPORATION,DATA SCIENTIST,82500,2018-03-27,2018-09-15,CERTIFIED,ATLANTA,GA
4308,SEEGRID CORPORATION,DATA SCIENTIST,82500,2018-03-11,2018-09-10,CERTIFIED,PITTSBURGH,PA
4309,PROGREXION ASG INC,DATA SCIENTIST,82560,2018-03-20,2018-09-15,CERTIFIED,SALT LAKE CITY,UT
4310,PROGREXION ASG INC,DATA SCIENTIST,82560,2018-03-22,2018-09-15,CERTIFIED,NORTH SALT LAKE,UT
4311,CONTINENTAL FINANCE COMPANY LLC,DATA SCIENTIST,82576,2018-03-16,2018-09-15,CERTIFIED,NEWARK,DE
4312,FIDELITY BROKERAGE SERVICES LLC,DATA SCIENTIST,82618,2018-12-03,2019-03-04,CERTIFIED,BOSTON,MA
4313,TURO INC,DATA SCIENTIST,82763,2018-03-29,2018-08-19,CERTIFIED,SAN FRANCISCO,CA
4314,MODIS E&T LLC,DATA SCIENTIST,82909,2018-03-22,2018-09-18,CERTIFIED,SAN JOSE,CA
4315,MODIS E&T LLC,DATA SCIENTIST,82909,2018-03-22,2018-09-18,CERTIFIED,SAN JOSE,CA
4316,MODIS E&T LLC,DATA SCIENTIST,82909,2018-03-22,2018-09-18,CERTIFIED,SAN JOSE,CA
4317,CYBER INFOTECH LLC,DATA SCIENTIST,82909,2018-03-21,2018-09-20,CERTIFIED,ALPHARETTA,GA
4318,CYBER INFOTECH LLC,DATA SCIENTIST,82909,2018-03-19,2018-09-18,CERTIFIED,ALPHARETTA,GA
4319,CYBER INFOTECH LLC,DATA SCIENTIST,82909,2018-03-21,2018-09-20,CERTIFIED,ALPHARETTA,GA
4320,CYBER INFOTECH LLC,DATA SCIENTIST,82909,2018-03-21,2018-09-20,CERTIFIED,ALPHARETTA,GA
4321,CYBER INFOTECH LLC,DATA SCIENTIST,82909,2018-03-21,2018-09-20,CERTIFIED,ALPHARETTA,GA
4322,CYBER INFOTECH LLC,DATA SCIENTIST,82909,2018-03-21,2018-09-20,CERTIFIED,ALPHARETTA,GA
4323,CYBER INFOTECH LLC,DATA SCIENTIST,82909,2018-03-21,2018-09-20,CERTIFIED,ALPHARETTA,GA
4324,CYBER INFOTECH LLC,DATA SCIENTIST,82909,2018-03-19,2018-09-18,CERTIFIED,ALPHARETTA,GA
4325,CYBER INFOTECH LLC,DATA SCIENTIST,82909,2018-03-19,2018-09-18,CERTIFIED,ALPHARETTA,GA
4326,CYBER INFOTECH LLC,DATA SCIENTIST,82909,2018-03-19,2018-09-18,CERTIFIED,ALPHARETTA,GA
4327,CYBER INFOTECH LLC,DATA SCIENTIST,82909,2018-03-19,2018-09-18,CERTIFIED,ALPHARETTA,GA
4328,CYBER INFOTECH LLC,DATA SCIENTIST,82909,2018-03-19,2018-09-18,CERTIFIED,ALPHARETTA,GA
4329,CYBER INFOTECH LLC,DATA SCIENTIST,82909,2018-03-22,2018-09-20,CERTIFIED,ALPHARETTA,GA
4330,CYBER INFOTECH LLC,DATA SCIENTIST,82909,2018-03-19,2018-09-18,CERTIFIED,ALPHARETTA,GA
4331,CYBER INFOTECH LLC,DATA SCIENTIST,82909,2018-03-21,2018-09-20,CERTIFIED,ALPHARETTA,GA
4332,OATH HOLDINGS INC,DATA SCIENTIST,82921,2018-03-07,2018-09-06,CERTIFIED,CHAMPAIGN,IL
4333,PROGREXION ASG INC,DATA SCIENTIST,83000,2018-02-22,2018-03-01,CERTIFIED,SALT LAKE CITY,UT
4334,KARGO GLOBAL INC,DATA SCIENTIST,83000,2018-03-12,2018-09-07,CERTIFIED,NEW YORK,NY
4335,PETERSON TECHNOLOGY PARTNERS INC,DATA SCIENTIST,83000,2018-03-10,2018-09-06,CERTIFIED,CHICAGO,IL
4336,COX AUTOMOTIVE CORPORATE SERVICES LLC,DATA SCIENTIST,83230,2018-02-14,2018-08-01,CERTIFIED,ATLANTA,GA
4337,NUMERIC LLC,DATA SCIENTIST,83262,2018-04-06,2018-04-23,CERTIFIED,OLDSMAR,FL
4338,CCC INFORMATION SERVICES INC,DATA SCIENTIST,83366,2018-03-12,2018-09-11,CERTIFIED,CHICAGO,IL
4339,PITNEY BOWES SOFTWARE INC,DATA SCIENTIST,83720,2018-02-15,2018-08-17,CERTIFIED,DANBURY,CT
4340,PITNEY BOWES SOFTWARE INC,DATA SCIENTIST,83720,2018-03-01,2018-08-31,CERTIFIED,DANBURY,CT
4341,PTC INC,DATA SCIENTIST,83782,2018-02-13,2018-08-02,CERTIFIED,NEEDHAM,MA
4342,RETAILCONVERGENCECOM LP,DATA SCIENTIST,83782,2018-03-23,2018-09-21,CERTIFIED,BOSTON,MA
4343,INDEED INC,DATA SCIENTIST,83970,2018-03-26,2018-07-25,CERTIFIED,AUSTIN,TX
4344,EXPEDENT CORP,DATA SCIENTIST,84000,2018-03-21,2018-09-20,WITHDRAWN,MARYLAND HEIGHTS,MO
4345,EXPEDENT CORP,DATA SCIENTIST,84000,2018-03-21,2018-09-20,CERTIFIED,MARYLAND HEIGHTS,MO
4346,12 SIGMA TECHNOLOGIES,DATA SCIENTIST,84000,2018-03-14,2018-09-01,CERTIFIED,SAN DIEGAO,CA
