,employer,title,salary,submitDate,startDate,caseStatus,city,state
261,linkedin corporation,Data Scientist,93000,2015-03-09,2015-09-08,CERTIFIED,MOUNTAIN VIEW,CA
262,baidu usa llc,Data Scientist,205000,2015-03-09,2015-09-02,CERTIFIED,SUNNYVALE,CA
263,intuit inc,Data Scientist,70033,2015-03-10,2015-09-06,CERTIFIED,MOUNTAIN VIEW,CA
264,accomplice inc,Data Scientist,90000,2015-03-10,2015-09-09,CERTIFIED,SAN FRANCISCO,CA
265,nordstrom inc,Data Scientist,78000,2015-03-10,2015-09-08,CERTIFIED,SEATTLE,WA
266,careerbuilder llc,Associate Data Scientist,65000,2015-03-10,2015-09-08,CERTIFIED,NORCROSS,GA
267,dataline inc,Data Scientist,62816,2015-03-10,2015-09-09,CERTIFIED,PRINCETON,NJ
268,accenture llp,Data Scientist,86700,2015-03-10,2015-08-26,CERTIFIED,ATLANTA,GA
269,conexlink llc,Data Scientist,50731,2015-03-10,2015-09-08,CERTIFIED,CARROLLTON,TX
270,nexmo inc,Data Scientist,75000,2015-03-10,2015-09-05,CERTIFIED,SAN FRANCISCO,CA
271,apigee corporation,Data Scientist,91000,2015-03-10,2015-09-04,CERTIFIED,SAN JOSE,CA
272,intel corporation,Data Scientist,99653,2015-03-10,2015-09-03,CERTIFIED,HILLSBORO,OR
273,meow global networks inc,Data Scientist,125000,2015-03-10,2015-09-01,CERTIFIED,LOS ANGELES,CA
274,binary group inc,Associate Data Scientist,55000,2015-03-11,2015-09-10,DENIED,ARLINGTON,VA
275,tapad inc,Data Scientist,119500,2015-03-11,2015-09-01,CERTIFIED,NEW YORK,NY
276,fidelity brokerage services llc,Principal Data Scientist,75171,2015-03-11,2015-09-10,CERTIFIED,SMITHFIELD,RI
277,yellowpagescom llc,Data Scientist,100000,2015-03-11,2015-08-02,CERTIFIED,NEW YORK,NY
278,suning commerce r&d center,Data Scientist,110000,2015-03-11,2015-09-05,CERTIFIED,PALO ALTO,CA
279,binary group inc,Associate Data Scientist,55000,2015-03-11,2015-09-10,WITHDRAWN,ARLINGTON,VA
280,behaviormatrix llc,Data Scientist,85000,2015-03-11,2015-09-10,CERTIFIED,BLUE BELL,PA
281,gingerio inc,Data Scientist,110000,2015-03-11,2015-09-08,CERTIFIED,SAN FRANCISCO,CA
282,cerner corporation,Data Scientist,101000,2015-03-11,2015-08-16,CERTIFIED,NORTH KANSAS CITY,MO
283,suning commerce r&d center,Data Scientist,100000,2015-03-11,2015-09-05,CERTIFIED,PALO ALTO,CA
284,xoom corporation,Data Scientist,110000,2015-03-12,2015-09-11,CERTIFIED,SAN FRANCISCO,CA
285,spartz llc,Junior Data Scientist,62000,2015-03-12,2015-09-07,CERTIFIED,CHICAGO,IL
286,facebook inc,Data Scientist,149575,2015-03-12,2015-09-09,CERTIFIED,MENLO PARK,CA
287,machine zone inc,Data Scientist,116480,2015-03-12,2015-09-09,CERTIFIED,PALO ALTO,CA
288,owneriq inc,Data Scientist,63500,2015-03-12,2015-09-11,CERTIFIED,BOSTON,MA
289,qcue inc,Data Scientist,67000,2015-03-12,2015-03-13,CERTIFIED,AUSTIN,TX
290,cmi marketing inc,Data Scientist,95000,2015-03-12,2015-09-10,CERTIFIED,NEW YORK,NY
291,facebook inc,Data Scientist,130000,2015-03-12,2015-03-23,CERTIFIED,MENLO PARK,CA
292,moneylion inc,Data Scientist,75000,2015-03-12,2015-09-09,CERTIFIED,NEW YORK,NY
293,axon vibe inc,Data Scientist,120000,2015-03-12,2015-09-11,CERTIFIED,NEW YORK,NY
294,microsoft corporation,Data Scientist,112500,2015-03-12,2015-09-10,CERTIFIED,BELLEVUE,WA
295,groupon inc,Data Scientist,85000,2015-03-12,2015-09-01,CERTIFIED,PALO ALTO,CA
296,reelio labs llc,Data Scientist,80000,2015-03-12,2015-09-08,CERTIFIED,NEW YORK,NY
297,audible inc,Data Scientist,115000,2015-03-13,2015-09-12,CERTIFIED,NEWARK,NJ
298,elance-odesk inc,Data Scientist,160000,2015-03-13,2015-09-10,WITHDRAWN,MOUNTAIN VIEW,CA
299,nextech solutions,Data Scientist,70000,2015-03-13,2015-09-10,CERTIFIED,COLLIERVILLE,TN
300,civicscience inc,Data Scientist,57500,2015-03-13,2015-09-06,WITHDRAWN,PITTSBURGH,PA
301,civicscience inc,Data Scientist,57500,2015-03-13,2015-09-06,CERTIFIED,PITTSBURGH,PA
302,silicon valley data science llc,Senior Data Scientist,150000,2015-03-13,2015-09-12,CERTIFIED,MOUNTAIN VIEW,CA
303,general electric company,Lead Data Scientist,93000,2015-03-13,2015-09-10,CERTIFIED,ATLANTA,GA
304,general electric company - ge global research center,Senior Data Scientist,125000,2015-03-13,2015-09-11,CERTIFIED,SAN RAMON,CA
305,hireku inc,Data Scientist,100000,2015-03-13,2015-09-12,CERTIFIED,PITTSBURGH,PA
306,hireku,Data Scientist,100000,2015-03-13,2015-09-12,CERTIFIED,PITTSBURGH,PA
307,trusted patterns inc,Data Scientist,90000,2015-03-13,2015-09-04,CERTIFIED,SANTA CLARA,CA
308,fpt usa corp,Data Scientist,87277,2015-03-14,2015-09-13,CERTIFIED,EL SEGUNDO,CA
309,microsoft corporation,Senior Data Scientist,121000,2015-03-16,2015-09-15,CERTIFIED,REDMOND,WA
310,davocado llc,Data Scientist,115000,2015-03-16,2015-09-12,CERTIFIED,TACOMA,WA
311,audible inc,Data Scientist,115000,2015-03-16,2015-09-15,CERTIFIED,NEWARK,NJ
312,drawbridge inc,Data Scientist,110000,2015-03-16,2015-09-01,CERTIFIED,SAN MATEO,CA
313,american express trs co inc,Data Scientist,105000,2015-03-16,2015-09-12,CERTIFIED,NEW YORK,NY
314,live nation worldwide inc,Data Scientist,87277,2015-03-16,2015-09-09,CERTIFIED,HOLLYWOOD,CA
315,leantaas inc,Principal Data Scientist,100000,2015-03-16,2015-08-10,CERTIFIED,SANTA CLARA,CA
316,truveris inc,Senior Data Scientist,89565,2015-03-16,2015-09-15,CERTIFIED,NEW YORK,NY
317,pebble technology corp,Data Scientist,90000,2015-03-16,2015-09-15,CERTIFIED,PALO ALTO,CA
318,truveris inc,Senior Data Scientist,89565,2015-03-16,2015-09-15,CERTIFIED,NEW YORK,NY
319,american express company,Data Scientist,105000,2015-03-16,2015-09-12,CERTIFIED,NEW YORK,NY
320,mikan associates llc,Associate Data Scientist,50190,2015-03-16,2015-09-06,CERTIFIED,CHICAGO,IL
321,quantiply corporation,Associate Data Scientist,84094,2015-03-17,2015-09-15,WITHDRAWN,PALO ALTO,CA
322,icube consultancy services inc,Senior Data Scientist,70000,2015-03-17,2015-09-01,CERTIFIED,JACKSONVILLE,FL
323,icube consultancy services inc,Senior Data Scientist,70000,2015-03-17,2015-09-01,CERTIFIED,JACKSONVILLE,FL
324,automotivemastermind llc,Data Scientist,80000,2015-03-17,2015-09-01,CERTIFIED,NEW YORK,NY
325,square inc,Senior Data Scientist,144700,2015-03-17,2015-09-14,CERTIFIED,SAN FRANCISCO,CA
326,icube consultancy services inc,Senior Data Scientist,70000,2015-03-17,2015-09-01,CERTIFIED,JACKSONVILLE,FL
327,icube consultancy services inc,Senior Data Scientist,70000,2015-03-17,2015-09-01,CERTIFIED,JACKSONVILLE,FL
328,alivia capital llc,Data Scientist,90000,2015-03-17,2015-09-05,CERTIFIED,WOBURN,MA
329,on deck capital inc,Data Scientist,75000,2015-03-17,2015-09-01,CERTIFIED,NEW YORK,NY
330,pinterest inc,Data Scientist,111500,2015-03-17,2015-03-24,CERTIFIED,SAN FRANCISCO,CA
331,visual iq inc,Data Scientist,105000,2015-03-17,2015-09-10,CERTIFIED,NEEDHAM,MA
332,ruths analytics and innovation llc,Data Scientist,119276,2015-03-17,2015-09-11,CERTIFIED,HOUSTON,TX
333,hortonworks inc,Data Scientist,125000,2015-03-17,2015-09-08,CERTIFIED,SANTA CLARA,CA
334,alevo inc,Data Scientist,92000,2015-03-17,2015-09-16,CERTIFIED,CONCORD,NC
335,slalom llc,Data Scientist,90000,2015-03-17,2015-09-11,CERTIFIED,ATLANTA,GA
336,bloomberg lp,Data Scientist,110000,2015-03-17,2015-04-06,CERTIFIED,PRINCETON,NJ
337,experian information solutions inc,Data Scientist,110000,2015-03-17,2015-09-15,CERTIFIED,SAN DIEGO,CA
338,here north america llc,Data Scientist,110000,2015-03-17,2015-09-09,CERTIFIED,SEATTLE,WA
339,wal-mart associates inc,Data Scientist,135000,2015-03-17,2015-09-16,CERTIFIED,SUNNYVALE,CA
340,sandokan solutions llc,Data Scientist,68952,2015-03-18,2015-09-17,CERTIFIED,MT LAUREL,NJ
341,integral ad science inc,Associate Data Scientist,90000,2015-03-18,2015-09-15,CERTIFIED,NEW YORK,NY
342,microsoft corporation,Data Scientist,123000,2015-03-18,2015-09-17,CERTIFIED,BELLEVUE,WA
343,microsoft corporation,Data Scientist,112500,2015-03-18,2015-09-17,CERTIFIED,REDMOND,WA
344,quantiply corporation,Associate Data Scientist,84094,2015-03-18,2015-09-15,CERTIFIED,PALO ALTO,CA
345,farmer's business network inc,Data Scientist,90000,2015-03-18,2015-09-15,CERTIFIED,SAN CARLOS,CA
346,kpmg llp,Data Scientist,95000,2015-03-18,2015-09-16,CERTIFIED,CHICAGO,IL
347,mashwork inc,Data Scientist,75000,2015-03-18,2015-09-17,CERTIFIED,NEW YORK,NY
348,binary group inc,Associate Data Scientist,55000,2015-03-18,2015-09-10,CERTIFIED,ARLINGTON,VA
349,crowdskout llc,Data Scientist,60000,2015-03-18,2015-09-17,CERTIFIED,WASHINGTON,DC
350,experian information solutions inc,Data Scientist,107000,2015-03-18,2015-09-17,CERTIFIED,SAN DIEGO,CA
351,airbnb inc,Data Scientist,135000,2015-03-19,2015-08-01,CERTIFIED,SAN FRANCISCO,CA
352,microsoft corporation,Data Scientist,123000,2015-03-19,2015-09-18,CERTIFIED,CAMBRIDGE,MA
353,jpmorgan chase & co,Data Scientist,115000,2015-03-19,2015-09-15,CERTIFIED,NEW  YORK,NY
354,4rc io llc,Data Scientist,130000,2015-03-19,2015-03-25,WITHDRAWN,MCLEAN,VA
355,4rc io llc,Data Scientist,130000,2015-03-19,2015-03-25,CERTIFIED,MCLEAN,VA
356,motorola solutions inc,Data Scientist,94200,2015-03-19,2015-09-17,CERTIFIED,SALT LAKE CITY,UT
357,sony network entertainment international llc,Data Scientist,86237,2015-03-19,2015-09-17,CERTIFIED,SAN MATEO,CA
358,consultadd inc,Data Scientist,105000,2015-03-19,2015-09-01,CERTIFIED,JERSEY CITY,NJ
359,consultadd inc,Data Scientist,105000,2015-03-19,2015-09-01,CERTIFIED,JERSEY CITY,NJ
360,consultadd inc,Data Scientist,105000,2015-03-19,2015-09-01,CERTIFIED,JERSEY CITY,NJ
361,consultadd inc,Data Scientist,105000,2015-03-19,2015-09-01,CERTIFIED,JERSEY CITY,NJ
362,airbnb inc,Data Scientist,130000,2015-03-19,2015-04-01,CERTIFIED,SAN FRANCISCO,CA
363,uber technologies inc,Data Scientist,110000,2015-03-19,2015-03-26,CERTIFIED,SAN FRANCISCO,CA
364,mattel sales corporation,Senior Data Scientist,70000,2015-03-19,2015-09-11,CERTIFIED,BENTONVILLE,AR
365,pinterest inc,Data Scientist,126900,2015-03-20,2015-03-27,CERTIFIED,SAN FRANCISCO,CA
366,airpr inc,Data Scientist,117749,2015-03-20,2015-03-20,CERTIFIED,SAN FRANCISCO,CA
367,symphony teleca services inc,Senior Data Scientist,111134,2015-03-20,2015-08-15,CERTIFIED,PLANO,TX
368,oracle america inc,Data Scientist,46800,2015-03-20,2015-09-16,CERTIFIED,WESTMINSTER,CO
369,symphony teleca services inc,Data Scientist,94931,2015-03-20,2015-08-15,CERTIFIED,PLANO,TX
370,weblinc corp,Data Scientist,62525,2015-03-20,2015-09-19,CERTIFIED,PHILADELPHIA,PA
371,icube consultancy services inc,Senior Data Scientist,70000,2015-03-21,2015-09-01,CERTIFIED,JACKSONVILLE,FL
372,icube consultancy services inc,Senior Data Scientist,70000,2015-03-21,2015-09-01,CERTIFIED,JACKSONVILLE,FL
373,ncs technologies inc,Senior Data Scientist,135000,2015-03-22,2015-09-21,DENIED,BEDMINSTER,NJ
374,ncs technologies inc,Senior Data Scientist,130000,2015-03-22,2015-09-21,DENIED,BEDMINSTER,NJ
375,gumgum inc,Data Scientist,115000,2015-03-22,2015-04-20,CERTIFIED,SANTA MONICA,CA
376,oportun inc,Senior Data Scientist,110000,2015-03-23,2015-04-05,CERTIFIED,REDWOOD CITY,CA
377,xactly corporation,Data Scientist,157602,2015-03-23,2015-03-30,CERTIFIED,SAN JOSE,CA
378,vectra networks inc,Data Scientist,130000,2015-03-23,2015-09-15,CERTIFIED,SAN JOSE,CA
379,dstillery inc,Data Scientist,100000,2015-03-23,2015-09-22,CERTIFIED,NEW YORK,NY
380,facebook inc,Data Scientist,170000,2015-03-23,2015-04-20,CERTIFIED,MENLO PARK,CA
381,the advisory board company,Associate Data Scientist,71000,2015-03-23,2015-09-22,CERTIFIED,WASHINGTON,DC
382,elance-odesk inc,Data Scientist,160000,2015-03-23,2015-09-18,CERTIFIED,MOUNTAIN VIEW,CA
383,tracevector inc,Data Scientist,130000,2015-03-23,2015-09-15,WITHDRAWN,SAN JOSE,CA
384,luxe valet inc,Data Scientist,110000,2015-03-23,2015-09-19,CERTIFIED,SAN FRANCISCO,CA
385,adroll inc,Senior Data Scientist,153000,2015-03-23,2015-09-22,CERTIFIED,SAN FRANCISCO,CA
386,microsoft corporation,Data Scientist,124000,2015-03-23,2015-09-20,CERTIFIED,MOUNTAIN VIEW,CA
387,facts and measures llc,Associate Data Scientist,80000,2015-03-24,2015-09-03,WITHDRAWN,QUINCY,MA
388,facts and measures llc,Associate Data Scientist,80000,2015-03-24,2015-09-23,CERTIFIED,LATHAM,NY
389,sandisk corporation,Senior Data Scientist,125000,2015-03-24,2015-03-31,CERTIFIED,MILPITAS,CA
390,sumo logic inc,Data Scientist,160000,2015-03-24,2015-04-01,CERTIFIED,REDWOOD CITY,CA
391,facts and measures llc,Associate Data Scientist,80000,2015-03-24,2015-09-03,WITHDRAWN,LATHAM,NY
392,schlumberger technology corporation,Data Scientist,81224,2015-03-24,2015-09-20,CERTIFIED,HOUSTON,TX
393,xactware solutions inc,Data Scientist,65000,2015-03-24,2015-09-15,CERTIFIED,LEHI,UT
394,sandisk corporation,Senior Data Scientist,125000,2015-03-24,2015-03-31,CERTIFIED,MILPITAS,CA
395,republican national committee,Data Scientist,75000,2015-03-24,2015-06-01,CERTIFIED,WASHINGTON,DC
396,gridxinc,Data Scientist,110000,2015-03-25,2015-04-06,CERTIFIED,MILPITAS,CA
397,microsoft corporation,Data Scientist,105000,2015-03-25,2015-09-24,CERTIFIED,REDMOND,WA
398,premise data corporation,Data Scientist,100000,2015-03-25,2015-09-15,CERTIFIED,SAN FRANCISCO,CA
399,schlumberger technology corporation,Data Scientist,79186,2015-03-25,2015-09-20,CERTIFIED,HOUSTON,TX
400,microsoft corporation,Data Scientist,123000,2015-03-25,2015-09-24,CERTIFIED,REDMOND,WA
401,microsoft corporation,Data Scientist,112500,2015-03-26,2015-03-30,CERTIFIED,REDMOND,WA
402,fpt usa corp,Data Scientist,87277,2015-03-26,2015-09-25,CERTIFIED,EL SEGUNDO,CA
403,pixalate inc,Data Scientist,70000,2015-03-26,2015-09-24,CERTIFIED,SANTA MONICA,CA
404,datarobot inc,Data Scientist,169000,2015-03-26,2015-04-01,CERTIFIED,BOSTON,MA
405,compubahn inc,Data Scientist,73550,2015-03-26,2015-09-24,CERTIFIED,BETHESDA,MD
406,vastcom inc,Associate Data Scientist,100000,2015-03-26,2015-09-25,CERTIFIED,AUSTIN,TX
407,revon systems llc,Data Scientist,110000,2015-03-26,2015-09-25,CERTIFIED,CRESTWOOD,KY
408,vastcom inc,Data Scientist,120100,2015-03-26,2015-09-24,CERTIFIED,AUSTIN,TX
409,avvo inc,Data Scientist,95000,2015-03-27,2015-04-13,CERTIFIED,SEATTLE,WA
410,sandokan solutions llc,Data Scientist,68952,2015-03-28,2015-09-27,CERTIFIED,MT LAUREL,NJ
411,telenav inc,Senior Data Scientist,100000,2015-03-30,2015-04-13,CERTIFIED,CULVER CITY,CA
412,thinkeco inc,Data Scientist,80000,2015-03-30,2015-09-27,CERTIFIED,NEW YORK,NY
413,telenav inc,Senior Data Scientist,100000,2015-03-30,2015-04-13,CERTIFIED,CULVER CITY,CA
414,mckinsey & company inc united states,Data Scientist,131860,2015-03-30,2015-08-15,CERTIFIED,WALTHAM,MA
415,ncs technologies inc,Senior Data Scientist,135000,2015-03-31,2015-09-30,CERTIFIED,BEDMINSTER,NJ
416,ncs technologies inc,Senior Data Scientist,130000,2015-03-31,2015-09-30,CERTIFIED,BEDMINSTER,NJ
417,honest buildings inc,Data Scientist,115000,2015-03-31,2015-04-13,CERTIFIED,NEW YORK,NY
418,home depot usa inc,,161534,2015-04-01,2015-10-01,CERTIFIED,AUSTIN,TX
419,wal-mart associates inc,Staff Data Scientist,145000,2015-04-01,2015-04-08,CERTIFIED,SUNNYVALE,CA
420,wal-mart associates inc,Staff Data Scientist,145000,2015-04-01,2015-04-08,CERTIFIED,SUNNYVALE,CA
421,everquote inc,Data Scientist,80000,2015-04-02,2015-07-14,CERTIFIED,CAMBRIDGE,MA
422,appnexus inc,Data Scientist,107750,2015-04-03,2015-10-01,CERTIFIED,NEW YORK,NY
423,cignifi inc,Data Scientist,90000,2015-04-07,2015-04-27,DENIED,NATICK,MA
424,apple inc,Data Scientist,145000,2015-04-07,2015-04-21,CERTIFIED,CUPERTINO,CA
425,symphony teleca services inc,Data Scientist,112000,2015-04-08,2015-04-10,CERTIFIED,PLANO,TX
426,microsoft corporation,Data Scientist,132000,2015-04-09,2015-04-20,CERTIFIED,REDMOND,WA
427,chegg inc,Senior Data Scientist,110000,2015-04-09,2015-04-20,CERTIFIED,SANTA CLARA,CA
428,wal-mart associates inc,Staff Data Scientist,132055,2015-04-10,2015-05-06,CERTIFIED,SAN BRUNO,CA
429,cignifi inc,Data Scientist,90000,2015-04-10,2015-05-01,CERTIFIED,NATICK,MA
430,wal-mart associates inc,Staff Data Scientist,132055,2015-04-10,2015-05-06,CERTIFIED,SAN BRUNO,CA
431,quicken loans inc,Data Scientist,115500,2015-04-10,2015-04-10,CERTIFIED,HUNTINGTON BEACH,CA
432,bazaarvoice inc,Data Scientist,85000,2015-04-14,2015-09-28,CERTIFIED,AUSTIN,TX
433,alterian inc,Data Scientist,82000,2015-04-15,2015-10-01,CERTIFIED,SEATTLE,WA
434,kpmg llp,Data Scientist,93912,2015-04-15,2015-04-23,CERTIFIED,NEW YORK,NY
435,agilone inc,Data Scientist,100000,2015-04-17,2015-04-23,CERTIFIED,SUNNYVALE,CA
436,zillow inc,Data Scientist,120000,2015-04-20,2015-04-27,CERTIFIED,SEATTLE,WA
437,facebook inc,Data Scientist,105000,2015-04-20,2015-05-18,CERTIFIED,MENLO PARK,CA
438,e8 security inc,Senior Data Scientist,175000,2015-04-20,2015-05-01,CERTIFIED,REDWOOD CITY,CA
439,on deck capital inc,Data Scientist,115000,2015-04-21,2015-05-01,CERTIFIED,NEW YORK,NY
440,houghton mifflin harcourt publishing company,Data Scientist,120000,2015-04-23,2015-04-28,CERTIFIED,BOSTON,MA
441,institute of gas technology,Data Scientist,110000,2015-04-24,2015-06-01,CERTIFIED,DES PLAINES,IL
442,institute of gas technology,Data Scientist,110000,2015-04-24,2015-06-01,CERTIFIED,DES PLAINES,IL
443,adobe,Data Scientist,133099,2015-04-28,2015-06-01,CERTIFIED,SAN JOSE,CA
444,pubmatic inc,Data Scientist,133515,2015-04-28,2015-05-05,CERTIFIED,REDWOOD CITY,CA
445,6 sense insights inc,Data Scientist,85946,2015-04-29,2015-05-18,CERTIFIED,SAN FRANCISCO,CA
446,emc corporation,Data Scientist,80750,2015-04-29,2015-09-10,CERTIFIED,HOPKINTON,MA
447,comcast cable communications llc,Principal Data Scientist,109117,2015-04-30,2015-05-25,CERTIFIED,PHILADELPHIA,PA
448,merck sharp & dohme corp,Data Scientist,70637,2015-05-04,2015-05-15,CERTIFIED,NORTH WALES,PA
449,zynga inc,Senior Data Scientist,145000,2015-05-04,2015-11-02,CERTIFIED,SAN FRANCISCO,CA
450,smarter travel media llc,Data Scientist,86445,2015-05-05,2015-05-14,CERTIFIED,BOSTON,MA
451,lyft,Data Scientist,150000,2015-05-05,2015-05-26,CERTIFIED,SAN FRANCISCO,CA
452,uber technologies inc,Data Scientist,100000,2015-05-05,2015-05-11,CERTIFIED,SAN FRANCISCO,CA
453,yahoo! inc,Data Scientist,131269,2015-05-05,2015-08-26,CERTIFIED,SUNNYVALE,CA
454,microsoft corporation,Data Scientist,133478,2015-05-06,2015-10-01,CERTIFIED,BELLEVUE,WA
455,6 sense insights inc,Data Scientist,85946,2015-05-06,2015-05-18,CERTIFIED,SAN FRANCISCO,CA
456,groupon inc,Data Scientist,120000,2015-05-06,2015-10-01,CERTIFIED,PALO ALTO,CA
457,facebook inc,Data Scientist,105000,2015-05-07,2015-06-01,CERTIFIED,MENLO PARK,CA
458,6 sense insights inc,Data Scientist,85946,2015-05-07,2015-05-18,CERTIFIED,SAN FRANCISCO,CA
459,audible inc,Data Scientist,120000,2015-05-07,2015-05-26,CERTIFIED,NEWARK,NJ
460,apple inc,Data Scientist,120000,2015-05-07,2015-05-20,CERTIFIED,CUPERTINO,CA
461,antuit inc,Data Scientist,110000,2015-05-08,2015-05-11,CERTIFIED,NEW YORK,NY
462,earnest inc,Data Scientist,120000,2015-05-08,2015-05-18,CERTIFIED,SAN FRANCISCO,CA
463,antuit inc,Data Scientist,110000,2015-05-08,2015-05-11,CERTIFIED,NEW YORK,NY
464,blue jeans network inc,Data Scientist,107000,2015-05-09,2015-05-15,CERTIFIED,MOUNTAIN VIEW,CA
465,move loot inc,Data Scientist,100000,2015-05-11,2015-05-25,DENIED,SAN FRANCISCO,CA
466,atos it solutions and services inc,Senior Data Scientist,110000,2015-05-12,2015-05-27,CERTIFIED,MASON,OH
467,morningstar inc (hellowallet a morningstar company),Data Scientist,120000,2015-05-12,2015-06-01,CERTIFIED,WASHINGTON,DC
468,thumbtack inc,Data Scientist,133515,2015-05-12,2015-05-19,CERTIFIED,SAN FRANCISCO,CA
469,machine zone inc,Data Scientist,116480,2015-05-13,2015-05-19,CERTIFIED,PALO ALTO,CA
470,microsoft corporation,Senior Data Scientist,174900,2015-05-14,2015-05-27,CERTIFIED,REDMOND,WA
471,maplebear inc,Data Scientist,150000,2015-05-14,2015-06-01,CERTIFIED,SAN FRANCISCO,CA
472,audible inc,Data Scientist,135000,2015-05-15,2015-06-01,CERTIFIED,NEWARK,NJ
473,intercept interactive inc,Data Scientist,115000,2015-05-15,2015-05-26,CERTIFIED,SAN FRANCISCO,CA
474,intel corporation,Data Scientist,115693,2015-05-18,2015-05-28,CERTIFIED,SANTA CLARA,CA
475,blue jeans network inc,Data Scientist,135000,2015-05-19,2015-06-01,CERTIFIED,MOUNTAIN VIEW,CA
476,outrageous labs inc,Data Scientist,135000,2015-05-19,2015-05-25,CERTIFIED,SAN FRANCISCO,CA
477,oracle america inc,Data Scientist,46800,2015-05-20,2015-05-25,CERTIFIED,WESTMINSTER,CO
478,move loot inc,Data Scientist,100000,2015-05-21,2015-06-01,DENIED,SAN FRANCISCO,CA
479,everquote inc,Data Scientist,60000,2015-05-22,2015-06-01,CERTIFIED,CAMBRIDGE,MA
480,general electric company,Senior Data Scientist,127500,2015-05-26,2015-07-01,CERTIFIED,SAN RAMON,CA
481,capital one national association,Principal Data Scientist,72000,2015-05-26,2015-06-01,CERTIFIED,PLANO,TX
482,amadeus north america inc,Data Scientist,100000,2015-05-28,2015-06-01,CERTIFIED,WALTHAM,MA
483,dealer dot com inc,Data Scientist,130000,2015-05-28,2015-07-06,CERTIFIED,EDISON,NJ
484,wal-mart associates inc,Data Scientist,129979,2015-05-29,2015-09-27,CERTIFIED,SUNNYVALE,CA
485,move loot inc,Data Scientist,100000,2015-05-29,2015-06-08,WITHDRAWN,SAN FRANCISCO,CA
486,dato inc,Data Scientist,80000,2015-06-01,2015-06-11,CERTIFIED,SEATTLE,WA
487,roku inc,Data Scientist,130000,2015-06-01,2015-06-08,CERTIFIED,NEW YORK,NY
488,linkedin corporation,Principal Data Scientist,151000,2015-06-01,2015-06-01,CERTIFIED,SUNNYVALE,CA
489,move loot inc,Data Scientist,100000,2015-06-01,2015-06-08,WITHDRAWN,SAN FRANCISCO,CA
490,facebook inc,Data Scientist,135000,2015-06-02,2015-06-15,CERTIFIED,MENLO PARK,CA
491,move loot inc,Data Scientist,100000,2015-06-02,2015-06-08,CERTIFIED,SAN FRANCISCO,CA
492,glassdoor inc,Data Scientist,112000,2015-06-05,2015-07-06,CERTIFIED,MILL VALLEY,CA
493,glassdoor inc,Data Scientist,112000,2015-06-05,2015-07-06,WITHDRAWN,MILL VALLEY,CA
494,integral ad science inc,Data Scientist,125000,2015-06-11,2015-07-01,CERTIFIED,NEW YORK,NY
495,microsoft corporation,Data Scientist,111500,2015-06-11,2015-07-06,CERTIFIED,REDMOND,WA
496,maplebear inc,Data Scientist,135000,2015-06-11,2015-06-22,CERTIFIED,SAN FRANCISCO,CA
