,employer,title,salary,submitDate,startDate,caseStatus,city,state
260,charles river systems inc,Data Analyst,60000,2015-03-04,2015-07-21,CERTIFIED,BURLINGTON,MA
261,jpmorgan chase & co,Data Analyst,70000,2015-03-04,2015-09-03,CERTIFIED,NEW YORK,NY
262,trupoint partners inc,Data Analyst,40000,2015-03-04,2015-09-03,CERTIFIED,CHARLOTTE,NC
263,capital one national association,Senior Data Analyst,82000,2015-03-04,2015-03-09,CERTIFIED,MCLEAN,VA
264,pioneer consulting services llc,Data Analyst,90000,2015-03-04,2015-09-03,CERTIFIED,WINSTON SALEM,NC
265,liberty mutual group inc,Associate Data Analyst,55300,2015-03-04,2015-08-27,CERTIFIED,BOSTON,MA
266,charles river systems inc,Data Analyst,60000,2015-03-04,2015-07-21,CERTIFIED,BURLINGTON,MA
267,ibm corporation,Data Analyst,106642,2015-03-04,2015-03-23,CERTIFIED,CHARLOTTE,NC
268,capital one national association,Senior Data Analyst,77700,2015-03-04,2015-03-23,CERTIFIED,WILMINGTON,DE
269,global it solutions inc,Data Analyst,67808,2015-03-04,2015-08-28,CERTIFIED,CHICAGO,IL
270,groupm worldwide llc,Data Analyst,70000,2015-03-04,2015-08-28,CERTIFIED,NEW YORK,NY
271,groupm worldwide llc,Data Analyst,70000,2015-03-04,2015-08-28,WITHDRAWN,NEW YORK,NY
272,one legal llc,Senior Data Analyst,85000,2015-03-04,2015-09-01,CERTIFIED,NOVATO,CA
273,apple inc,Data Analyst,65000,2015-03-05,2015-09-04,CERTIFIED,CUPERTINO,CA
274,squillion systems llc,Data Analyst,70000,2015-03-05,2015-09-03,CERTIFIED,CONWAY,AR
275,the allant group,Data Analyst,65000,2015-03-05,2015-08-21,CERTIFIED,BURLINGTON,MA
276,intelati inc,Data Analyst,80000,2015-03-05,2015-09-04,CERTIFIED,BURLINGAME,CA
277,bazaarvoice inc,Associate Data Analyst,50000,2015-03-05,2015-09-01,CERTIFIED,AUSTIN,TX
278,optum services inc,Senior Data Analyst,74400,2015-03-05,2015-08-03,CERTIFIED,EDEN PRAIRIE,MN
279,bazaarvoice inc,Data Analyst,50000,2015-03-05,2015-09-01,CERTIFIED,AUSTIN,TX
280,cyberthink inc,Data Analyst,59000,2015-03-05,2015-09-04,CERTIFIED,NEW YORK,NY
281,cyberthink inc,Data Analyst,59000,2015-03-05,2015-09-04,CERTIFIED,MONTVALE,NJ
282,cyberthink inc,Data Analyst,59000,2015-03-05,2015-09-04,CERTIFIED,MONTVALE,NJ
283,client focus llc,Data Analyst,67621,2015-03-05,2015-07-14,CERTIFIED,ASHBURN,VA
284,accenz llc,Data Analyst,60000,2015-03-05,2015-09-03,CERTIFIED,TROY,MI
285,hanusoft inc,Data Analyst,60000,2015-03-05,2015-05-13,CERTIFIED,PLANO,TX
286,searchforce inc,Data Analyst,51522,2015-03-05,2015-09-03,CERTIFIED,AUSTIN,TX
287,techstar solutions inc,Data Analyst,72000,2015-03-05,2015-09-04,CERTIFIED,RESTON,VA
288,cygtec inc,Data Analyst,60278,2015-03-06,2015-08-28,CERTIFIED,ENGLEWOOD,CO
289,pioneer consulting services llc,Data Analyst,80000,2015-03-06,2015-09-05,CERTIFIED,FREMONT,CA
290,aol inc,Data Analyst,64085,2015-03-06,2015-09-03,CERTIFIED,DULLES,VA
291,admarvel inc,Data Analyst,64210,2015-03-06,2015-09-05,CERTIFIED,SAN MATEO,CA
292,groupm worldwide llc,Data Analyst,65000,2015-03-06,2015-08-21,WITHDRAWN,NEW YORK,NY
293,uber technologies inc,Data Analyst,80000,2015-03-06,2015-09-04,CERTIFIED,SAN FRANCISCO,CA
294,amicus systems inc,Senior Data Analyst,160000,2015-03-06,2015-03-16,WITHDRAWN,FOREST HILLS,NY
295,amicus systems inc,Senior Data Analyst,160000,2015-03-06,2015-03-16,CERTIFIED,FOREST HILLS,NY
296,fullbeauty brands management services lp,Senior Data Analyst,76000,2015-03-06,2015-09-04,CERTIFIED,NEW YORK,NY
297,groupm worldwide llc,Data Analyst,65000,2015-03-06,2015-08-21,CERTIFIED,NEW YORK,NY
298,groupm worldwide llc,Data Analyst,65000,2015-03-06,2015-08-20,CERTIFIED,NEW YORK,NY
299,groupm worldwide llc,Data Analyst,65000,2015-03-06,2015-08-21,CERTIFIED,NEW YORK,NY
300,cygtec inc,Data Analyst,60278,2015-03-06,2015-08-28,WITHDRAWN,ENGLEWOOD,CO
301,linkedin corporation,Data Analyst,106000,2015-03-06,2015-09-05,CERTIFIED,SAN FRANCISCO,CA
302,med care diabetic and medical supplies inc,Data Analyst,60008,2015-03-06,2015-09-05,CERTIFIED,BOCA RATON,FL
303,capital one services llc,Principal Data Analyst,70000,2015-03-06,2015-03-16,CERTIFIED,RICHMOND,VA
304,akshat corporation,Data Analyst,55000,2015-03-06,2015-09-03,CERTIFIED,REDMOND,WA
305,factory 798 media inc,Data Analyst,48048,2015-03-06,2015-08-06,CERTIFIED,NEW YORK,NY
306,med care diabetic and medical supplies inc,Data Analyst,60000,2015-03-06,2015-09-05,CERTIFIED,BOCA RATON,FL
307,ulab inc,Data Analyst,60000,2015-03-06,2015-05-22,CERTIFIED,PLANO,TX
308,hanusoft inc,Data Analyst,60000,2015-03-06,2015-09-01,CERTIFIED,RICHMOND,VA
309,faircom new york inc,Senior Data Analyst,63000,2015-03-07,2015-09-06,CERTIFIED,NEW YORK,NY
310,global it solutions inc,Data Analyst,67808,2015-03-08,2015-09-04,CERTIFIED,CHICAGO,IL
311,crowd software consulting llc,Data Analyst,64418,2015-03-08,2015-09-07,CERTIFIED,RICHARDSON,TX
312,robert g brewton inc,Data Analyst,53000,2015-03-09,2015-09-01,CERTIFIED,CHICAGO,IL
313,santander consumer usa inc,Data Analyst,50000,2015-03-09,2015-09-04,WITHDRAWN,NORTH RICHLAND HILLS,TX
314,santander consumer usa inc,Data Analyst,50000,2015-03-09,2015-09-04,CERTIFIED,NORTH RICHLAND HILLS,TX
315,fidelity technology group llc,Senior Data Analyst,69950,2015-03-09,2015-08-24,CERTIFIED,CARY,NC
316,island peer review organization inc,Senior Data Analyst,67413,2015-03-09,2015-09-08,CERTIFIED,LAKE SUCCESS,NY
317,keen info tek inc,Data Analyst,69000,2015-03-09,2015-09-02,CERTIFIED,ROLLING MEADOWS,IL
318,elan technologies inc,Data Analyst,65000,2015-03-09,2015-09-08,CERTIFIED,IRVING,TX
319,ep technology corporation,Data Analyst,50000,2015-03-09,2015-09-02,CERTIFIED,CHAMPAIGN,IL
320,epitec inc,Data Analyst,93600,2015-03-09,2015-09-08,CERTIFIED,DEARBORN,MI
321,udemy inc,Data Analyst,58000,2015-03-09,2015-09-01,CERTIFIED,SAN FRANCISCO,CA
322,advise technologies llc,Data Analyst,63000,2015-03-09,2015-09-08,CERTIFIED,NEW YORK,NY
323,cox media group inc,Data Analyst,73000,2015-03-09,2015-09-08,CERTIFIED,ATLANTA,GA
324,zuven technologies inc,Data Analyst,72000,2015-03-09,2015-09-08,CERTIFIED,RICHFIELD,MN
325,cb information services inc,Data Analyst,60000,2015-03-10,2015-09-01,CERTIFIED,NEW YORK,NY
326,beepi inc,Data Analyst,80000,2015-03-10,2015-03-19,CERTIFIED,LOS ALTOS,CA
327,td bank national association,Senior Data Analyst,64000,2015-03-10,2015-09-09,CERTIFIED,MOUNT LAUREL,NJ
328,c-vision inc,Data Analyst,60000,2015-03-10,2015-09-09,CERTIFIED,TROY,MI
329,dpn usa llc,Data Analyst,55000,2015-03-10,2015-09-09,CERTIFIED,WINTER SPRINGS,FL
330,neodigital inc,Data Analyst,65000,2015-03-10,2015-09-09,CERTIFIED,CAMBRIDGE,MA
331,elan technologies inc,Data Analyst,65000,2015-03-10,2015-09-09,CERTIFIED,IRVING,TX
332,vastika inc,Data Analyst,65000,2015-03-10,2015-09-08,CERTIFIED,BOTHELL,WA
333,direct flow medical inc,Data Analyst,65000,2015-03-10,2015-09-01,CERTIFIED,SANTA ROSA,CA
334,dotcom team llc,Data Analyst,60000,2015-03-10,2015-09-09,CERTIFIED,BRAINTREE,MA
335,amtex systems inc,Data Analyst,60000,2015-03-10,2015-03-10,CERTIFIED,WILSONVILLE,OR
336,strategic staffing solutions lc,Data Analyst,115000,2015-03-10,2015-09-09,CERTIFIED,DETROIT,MI
337,maintenancenet inc,Data Analyst,66695,2015-03-10,2015-03-10,WITHDRAWN,GRAPEVINE,TX
338,mediamath inc,Data Analyst,50000,2015-03-10,2015-09-02,CERTIFIED,CHICAGO,IL
339,o2 consulting inc,Data Analyst,60000,2015-03-10,2015-09-01,CERTIFIED,ATLANTA,GA
340,igt,Data Analyst,89149,2015-03-10,2015-08-31,CERTIFIED,EGG HARBOR TOWNSHIP,NJ
341,oberon it inc,Data Analyst,64418,2015-03-10,2015-09-08,CERTIFIED,IRVING,TX
342,bloomberg lp,Data Analyst,60000,2015-03-10,2015-09-01,CERTIFIED,PRINCETON,NJ
343,prime technology group inc,Data Analyst,62525,2015-03-10,2015-09-09,CERTIFIED,WAYNE,PA
344,strategic staffing solutions lc,Data Analyst,98000,2015-03-10,2015-09-09,CERTIFIED,DETROIT,MI
345,vsquare infotech inc,Data Analyst,63086,2015-03-10,2015-09-09,CERTIFIED,BROOKLYN,NY
346,o2 consulting inc,Data Analyst,44000,2015-03-10,2015-09-01,CERTIFIED,ATLANTA,GA
347,our piece of the pie¨ inc,Data Analyst,65000,2015-03-11,2015-09-05,CERTIFIED,HARTFORD,CT
348,tempo ai inc,Data Analyst,61000,2015-03-11,2015-09-10,CERTIFIED,MOUNTAIN VIEW,CA
349,bell info solutions llc,Data Analyst,61900,2015-03-11,2015-09-04,CERTIFIED,SACRAMENTO,CA
350,comscore inc,Data Analyst,65000,2015-03-11,2015-09-10,WITHDRAWN,CHICAGO,IL
351,hr pundits inc,Data Analyst,58000,2015-03-11,2015-09-10,CERTIFIED,SCHAUMBURG,IL
352,cem technology inc,Data Analyst,58000,2015-03-11,2015-09-10,CERTIFIED,WILMINGTON,DE
353,sritek inc,Data Analyst,63000,2015-03-11,2015-09-10,CERTIFIED,MCKINNEY,TX
354,comscore inc,Data Analyst,65000,2015-03-11,2015-09-10,CERTIFIED,CHICAGO,IL
355,bell info solutions llc,Data Analyst,60000,2015-03-11,2015-09-04,CERTIFIED,RICHMOND,VA
356,nopsec inc,Data Analyst,85000,2015-03-11,2015-09-10,CERTIFIED,BROOKLYN,NY
357,awhere inc,Data Analyst,35984,2015-03-11,2015-09-05,CERTIFIED,BROOMFIELD,CO
358,international hobbycraft co,Data Analyst,36400,2015-03-11,2015-09-02,CERTIFIED,NORTHBROOK,IL
359,hih inc,Data Analyst,71094,2015-03-11,2015-09-10,CERTIFIED,WATERLOO,IL
360,concert tech corporation,Data Analyst,70000,2015-03-11,2015-09-10,CERTIFIED,LEESBURG,VA
361,ez2 technologies inc,Data Analyst,70000,2015-03-11,2015-08-28,CERTIFIED,PITTSBURGH,PA
362,sritek inc,Data Analyst,50000,2015-03-11,2015-09-10,CERTIFIED,MCKINNEY,TX
363,worldquant llc,Data Analyst,126000,2015-03-11,2015-05-16,WITHDRAWN,OLD GREENWICH,CT
364,worldquant llc,Data Analyst,135000,2015-03-11,2015-05-16,CERTIFIED,OLD GREENWICH,CT
365,accenz llc,Data Analyst,60000,2015-03-11,2015-09-10,CERTIFIED,TROY,MI
366,bell info solutions llc,Data Analyst,67700,2015-03-12,2015-09-05,CERTIFIED,STERLING,VA
367,the information and referral federation of los angeles county,Data Analyst,55480,2015-03-12,2015-09-10,CERTIFIED,SAN GABRIEL,CA
368,nativo inc,Data Analyst,55480,2015-03-12,2015-06-01,CERTIFIED,EL SEGUNDO,CA
369,california creative solutions inc,Data Analyst,58280,2015-03-12,2015-09-11,CERTIFIED,SAN LEANDRO,CA
370,california creative solutions inc,Data Analyst,58960,2015-03-12,2015-09-11,CERTIFIED,LOS ANGELES,CA
371,epitec inc,Data Analyst,52000,2015-03-12,2015-09-11,CERTIFIED,PEORIA,IL
372,concert tech corporation,Data Analyst,77771,2015-03-12,2015-09-01,CERTIFIED,BROOMFIELD,CO
373,talent9 inc,Data Analyst,88000,2015-03-12,2015-09-11,CERTIFIED,NORCROSS,GA
374,softthink solutions inc,Data Analyst,75000,2015-03-12,2015-09-11,CERTIFIED,HERNDON,VA
375,rocket fuel inc,Data Analyst,89378,2015-03-12,2015-09-08,CERTIFIED,REDWOOD CITY,CA
376,magoosh inc,Data Analyst,60000,2015-03-12,2015-09-01,CERTIFIED,BERKELEY,CA
377,talent9 inc,Data Analyst,62000,2015-03-12,2015-09-11,CERTIFIED,NORCROSS,GA
378,talent9 inc,Data Analyst,62000,2015-03-12,2015-09-11,CERTIFIED,NORCROSS,GA
379,udemy inc,Data Analyst,73000,2015-03-12,2015-09-01,CERTIFIED,SAN FRANCISCO,CA
380,epitec inc,Data Analyst,54080,2015-03-12,2015-09-11,CERTIFIED,WARREN,MI
381,cloudray inc,Data Analyst,54185,2015-03-12,2015-09-07,CERTIFIED,GRAND RAPIDS,MI
382,paradox compensation advisors,Data Analyst,36754,2015-03-12,2015-09-09,CERTIFIED,DALLAS,TX
383,microinfo inc,Data Analyst,51522,2015-03-12,2015-09-03,CERTIFIED,AUSTIN,TX
384,bell info solutions llc,Data Analyst,67700,2015-03-12,2015-09-05,CERTIFIED,STERLING,VA
385,bell info solutions llc,Data Analyst,67700,2015-03-12,2015-09-05,CERTIFIED,STERLING,VA
386,bell info solutions llc,Data Analyst,67700,2015-03-12,2015-09-05,CERTIFIED,STERLING,VA
387,cisco systems inc,Data Analyst,57400,2015-03-12,2015-09-10,CERTIFIED,RESEARCH TRIANGLE PARK,NC
388,general motors company,Senior Data Analyst,100000,2015-03-12,2015-09-10,CERTIFIED,DETROIT,MI
389,american healthways services llc,Data Analyst,50000,2015-03-12,2015-09-11,CERTIFIED,CHANDLER,AZ
390,bell info solutions llc,Data Analyst,67700,2015-03-12,2015-09-05,CERTIFIED,STERLING,VA
391,concert tech corporation,Data Analyst,65000,2015-03-12,2015-09-01,CERTIFIED,BROOMFIELD,CO
392,microinfo inc,Data Analyst,51522,2015-03-12,2015-09-03,CERTIFIED,AUSTIN,TX
393,squillion systems llc,Data Analyst,70000,2015-03-12,2015-09-11,CERTIFIED,CHICAGO,IL
394,acro service corp,Data Analyst,66310,2015-03-12,2015-09-11,CERTIFIED,FRANKLIN,TN
395,maassmedia llc,Data Analyst,64000,2015-03-12,2015-09-11,CERTIFIED,PHILADELPHIA,PA
396,machine zone inc,Data Analyst,93974,2015-03-12,2015-09-05,CERTIFIED,PALO ALTO,CA
397,accenture llp,Data Analyst,63300,2015-03-12,2015-09-10,CERTIFIED,ST. PETERSBURG,FL
398,talent9 inc,Data Analyst,65000,2015-03-12,2015-09-11,CERTIFIED,NORCROSS,GA
399,squillion systems llc,Data Analyst,70000,2015-03-12,2015-09-11,CERTIFIED,CHICAGO,IL
400,faircom new york inc,Junior Data Analyst,55500,2015-03-12,2015-09-11,CERTIFIED,NEW YORK,NY
401,central business solutions inc,Data Analyst,60000,2015-03-12,2015-09-01,CERTIFIED,PHILADELPHIA,PA
402,outsource research consulting inc,Data Analyst,60000,2015-03-12,2015-09-11,CERTIFIED,HOUSTON,TX
403,the united solutions group inc,Data Analyst,53000,2015-03-13,2015-09-10,CERTIFIED,WILLOW GROVE,PA
404,edge it corp,Data Analyst,60000,2015-03-13,2015-09-09,CERTIFIED,STERLING,VA
405,infoquest consulting group inc,Data Analyst,60000,2015-03-13,2015-09-09,CERTIFIED,MONMOUTH JUNCTION,NJ
406,edge it corp,Data Analyst,60000,2015-03-13,2015-09-09,CERTIFIED,STERLING,VA
407,edge it corp,Data Analyst,60000,2015-03-13,2015-09-09,CERTIFIED,STERLING,VA
408,apollo education group inc,Senior Data Analyst,92000,2015-03-13,2015-03-23,CERTIFIED,PHOENIX,AZ
409,edge it corp,Data Analyst,60000,2015-03-13,2015-09-09,CERTIFIED,STERLING,VA
410,edge it corp,Data Analyst,60000,2015-03-13,2015-09-09,CERTIFIED,STERLING,VA
411,system soft technologies llc,Data Analyst,85000,2015-03-13,2015-09-12,CERTIFIED,JUNO BEACH,FL
412,warshaw group inc,Data Analyst,65000,2015-03-13,2015-09-11,CERTIFIED,NEW YORK,NY
413,factory 798 media inc,Data Analyst,48048,2015-03-13,2015-09-01,CERTIFIED,NEW YORK,NY
414,edge it corp,Data Analyst,60000,2015-03-13,2015-09-09,CERTIFIED,STERLING,VA
415,palo alto networks inc,Senior Data Analyst,120000,2015-03-13,2015-03-30,CERTIFIED,SANTA CLARA,CA
416,edge it corp,Data Analyst,60000,2015-03-13,2015-09-09,CERTIFIED,STERLING,VA
417,o2 technologies inc,Data Analyst,95000,2015-03-13,2015-09-10,DENIED,IRVINE,CA
418,tekorg inc,Data Analyst,62500,2015-03-13,2015-09-12,WITHDRAWN,NORCROSS,GA
419,edge it corp,Data Analyst,60000,2015-03-13,2015-09-09,CERTIFIED,STERLING,VA
420,equitymetrix llc,Data Analyst,57000,2015-03-13,2015-09-01,CERTIFIED,DALLAS,TX
421,microinfo inc,Data Analyst,60000,2015-03-13,2015-09-12,CERTIFIED,MILWAUKEE,WI
422,collabera inc,Data Analyst,65000,2015-03-13,2015-09-12,CERTIFIED,MORRISTOWN,NJ
423,edge it corp,Data Analyst,60000,2015-03-13,2015-09-09,CERTIFIED,STERLING,VA
424,edge it corp,Data Analyst,60000,2015-03-13,2015-09-09,CERTIFIED,STERLING,VA
425,edge it corp,Data Analyst,60000,2015-03-13,2015-09-09,CERTIFIED,STERLING,VA
426,edge it corp,Data Analyst,60000,2015-03-13,2015-09-09,CERTIFIED,STERLING,VA
427,vinsolutions inc,Senior Data Analyst,77500,2015-03-13,2015-09-06,CERTIFIED,MISSION,KS
428,edge it corp,Data Analyst,60000,2015-03-13,2015-09-09,CERTIFIED,STERLING,VA
429,george ventures llc,Data Analyst,58000,2015-03-13,2015-09-09,CERTIFIED,MADISON,WI
430,mindlance inc,Data Analyst,60000,2015-03-13,2015-09-09,CERTIFIED,JACKSONVILLE,FL
431,ames it and numeric solutions llc,Data Analyst,56000,2015-03-13,2015-09-04,CERTIFIED,AMES,IA
432,neotech solutions inc,Data Analyst,65000,2015-03-13,2015-08-01,CERTIFIED,SOUTH PLAINFIELD,NJ
433,edge it corp,Data Analyst,60000,2015-03-13,2015-09-09,CERTIFIED,STERLING,VA
434,aids healthcare foundation,Data Analyst,65000,2015-03-13,2015-09-01,CERTIFIED,LOS ANGELES,CA
435,microinfo inc,Data Analyst,51522,2015-03-13,2015-09-03,CERTIFIED,AUSTIN,TX
436,strategic staffing solutions lc,Data Analyst,60000,2015-03-13,2015-09-12,CERTIFIED,LIVONIA,MI
437,pyramid technology solutions inc,Data Analyst,52125,2015-03-13,2015-09-12,CERTIFIED,INDIANAPOLIS,IN
438,wizsolution llc,Data Analyst,65600,2015-03-13,2015-09-10,CERTIFIED,PRINCETON,NJ
439,libertycom llc,Data Analyst,55000,2015-03-13,2015-09-12,CERTIFIED,LITTLE ROCK,AR
440,libertycom llc,Data Analyst,55000,2015-03-13,2015-09-12,CERTIFIED,LITTLE ROCK,AR
441,trustees of the university of pennsylvania,Data Analyst,54075,2015-03-13,2015-07-01,CERTIFIED,PHILADELPHIA,PA
442,dsk solutions inc,Data Analyst,60900,2015-03-13,2015-09-09,CERTIFIED,MCLEAN,VA
443,hhs texas management lp,Senior Data Analyst,62000,2015-03-13,2015-09-11,CERTIFIED,HOUSTON,TX
444,microinfo inc,Data Analyst,60000,2015-03-13,2015-09-03,CERTIFIED,AUSTIN,TX
445,edge it corp,Data Analyst,60000,2015-03-13,2015-09-09,CERTIFIED,STERLING,VA
446,vastika inc,Data Analyst,65000,2015-03-13,2015-09-11,CERTIFIED,CARY,NC
447,salient corp,Data Analyst,57512,2015-03-14,2015-09-09,CERTIFIED,ALBANY,NY
448,cbn tech force inc,Data Analyst,64418,2015-03-14,2015-09-13,CERTIFIED,RICHARDSON,TX
449,tekorg inc,Data Analyst,89000,2015-03-14,2015-09-13,CERTIFIED,CUMMING,GA
450,vastika inc,Data Analyst,60000,2015-03-14,2015-09-13,CERTIFIED,CARY,NC
451,tekorg inc,Data Analyst,62500,2015-03-14,2015-09-13,CERTIFIED,CUMMING,GA
452,tekorg inc,Data Analyst,62500,2015-03-14,2015-09-13,CERTIFIED,CUMMING,GA
453,walt disney pictures,Data Analyst,79000,2015-03-15,2015-09-01,CERTIFIED,BURBANK,CA
454,dynamic access systems inc,Data Analyst,62000,2015-03-15,2015-09-14,CERTIFIED,SANTA CLARA,CA
455,dynamic access systems inc,Data Analyst,62000,2015-03-15,2015-09-14,CERTIFIED,SANTA CLARA,CA
456,dynamic access systems inc,Data Analyst,62000,2015-03-15,2015-09-14,CERTIFIED,SANTA CLARA,CA
457,mobileaware usa inc,Data Analyst,80000,2015-03-15,2015-09-12,CERTIFIED,BOSTON,MA
458,dynamic access systems inc,Data Analyst,62000,2015-03-15,2015-09-14,CERTIFIED,SANTA CLARA,CA
459,microinfo inc,Data Analyst,60000,2015-03-15,2015-09-03,CERTIFIED,MILWAUKEE,WI
460,dynamic access systems inc,Data Analyst,62000,2015-03-15,2015-09-14,CERTIFIED,SANTA CLARA,CA
461,dynamic access systems inc,Data Analyst,62000,2015-03-15,2015-09-14,CERTIFIED,SANTA CLARA,CA
462,dynamic access systems inc,Data Analyst,62000,2015-03-15,2015-09-14,CERTIFIED,SANTA CLARA,CA
463,dynamic access systems inc,Data Analyst,62000,2015-03-15,2015-09-14,CERTIFIED,SANTA CLARA,CA
464,microinfo inc,Data Analyst,60000,2015-03-15,2015-09-03,CERTIFIED,TALLAHASSEE,FL
465,dynamic access systems inc,Data Analyst,62000,2015-03-15,2015-09-14,CERTIFIED,SANTA CLARA,CA
466,dynamic access systems inc,Data Analyst,62000,2015-03-15,2015-09-14,CERTIFIED,SANTA CLARA,CA
467,microinfo inc,Data Analyst,60000,2015-03-15,2015-09-03,CERTIFIED,ATLANTA,GA
468,cyberthink inc,Data Analyst,60000,2015-03-16,2015-09-15,CERTIFIED,WOODBRIDGE,NJ
469,sidecar technologies inc,Data Analyst,95000,2015-03-16,2015-09-02,CERTIFIED,SAN FRANCISCO,CA
470,cwc international inc,Data Analyst,70000,2015-03-16,2015-09-15,CERTIFIED,HOUSTON,TX
471,drawbridge inc,Data Analyst,102814,2015-03-16,2015-09-01,CERTIFIED,SAN MATEO,CA
472,inovalon inc,Data Analyst,67621,2015-03-16,2015-09-01,CERTIFIED,BOWIE,MD
473,swisslog logistics inc,Data Analyst,53747,2015-03-16,2015-09-08,CERTIFIED,NEWPORT NEWS,VA
474,capital one services llc,Senior Data Analyst,65000,2015-03-16,2015-03-23,CERTIFIED,MCLEAN,VA
475,strateology business consulting,Data Analyst,72000,2015-03-16,2015-09-15,CERTIFIED,SCHAUMBURG,IL
476,affinity solutions inc,Data Analyst,63437,2015-03-16,2015-09-15,CERTIFIED,JERSEY CITY,NJ
477,element technologies inc,Data Analyst,60611,2015-03-16,2015-09-01,CERTIFIED,OAKLAND,CA
478,supstat inc,Junior Data Analyst,58000,2015-03-16,2015-09-14,CERTIFIED,NEW YORK,NY
479,cyberthink inc,Data Analyst,59000,2015-03-16,2015-09-15,CERTIFIED,NEW YORK,NY
480,bridgetree llc,Data Analyst,62000,2015-03-16,2015-09-15,CERTIFIED,MOORESVILLE,NC
481,agamatrix inc,Data Analyst,62700,2015-03-16,2015-09-15,CERTIFIED,SALEM,NH
482,walt disney pictures,Data Analyst,79000,2015-03-16,2015-09-01,CERTIFIED,BURBANK,CA
483,ulab inc,Data Analyst,57000,2015-03-17,2015-09-01,CERTIFIED,RICHMOND,VA
484,rang technologies inc,Data Analyst,89000,2015-03-17,2015-09-13,CERTIFIED,ATLANTA,GA
485,acadian asset management llc,Data Analyst,57000,2015-03-17,2015-09-11,CERTIFIED,BOSTON,MA
486,jpmorgan chase & co,Senior Data Analyst,110000,2015-03-17,2015-04-01,CERTIFIED,SEATTLE,WA
487,genesis research llc,Data Analyst,60380,2015-03-17,2015-09-15,CERTIFIED,HOBOKEN,NJ
488,genesis research llc,Data Analyst,55000,2015-03-17,2015-09-15,DENIED,HOBOKEN,NJ
489,virtus partners llc,Data Analyst,46966,2015-03-17,2015-09-15,CERTIFIED,HOUSTON,TX
490,sun-it solutions inc,Data Analyst,46000,2015-03-17,2015-09-15,CERTIFIED,JACKSONVILLE,FL
491,ulab inc,Data Analyst,57000,2015-03-17,2015-09-01,CERTIFIED,RICHMOND,VA
492,indus group inc,Data Analyst,60000,2015-03-17,2015-09-16,CERTIFIED,HERNDON,VA
493,aarki inc,Data Analyst,60528,2015-03-17,2015-09-13,CERTIFIED,MOUNTAIN VIEW,CA
494,neotech solutions inc,Data Analyst,100000,2015-03-17,2015-04-16,CERTIFIED,WOODCLIFF LAKE,NJ
495,c-vision inc,Data Analyst,60000,2015-03-17,2015-09-16,CERTIFIED,TROY,MI
496,indus group inc,Data Analyst,60000,2015-03-17,2015-09-16,CERTIFIED,HERNDON,VA
497,acadia technologies inc,Data Analyst,55000,2015-03-17,2015-08-01,CERTIFIED,BLOOMINGTON,MN
498,genesis research llc,Data Analyst,60380,2015-03-17,2015-09-15,CERTIFIED,HOBOKEN,NJ
499,yellowpagescom llc,Data Analyst,65000,2015-03-17,2015-09-13,CERTIFIED,NEW YORK,NY
